product_id,gender_product,temperature,usage,productDisplayName,city,link
3537,Women,Hot,Casual,Myntra Women's Bloody Cool Black T-shirt,Jawa Timur,http://assets.myntassets.com/v1/images/style/properties/60f81181e3f0ece998c0a8d694fa65b6_images.jpg
37628,Girls,Hot,Casual,Madagascar3 Girls Off White Printed T-Shirt,Jawa Timur,http://assets.myntassets.com/v1/images/style/properties/8dbf14763f2d3f366d9cd25c09489ac5_images.jpg
16617,Men,Cold,Casual,Probase Men Stripes White Shirt,Lampung,http://assets.myntassets.com/v1/images/style/properties/08d7a18bb4d1299609be18dffbdc9169_images.jpg
19068,Women,Cold,Ethnic,W Women Solid Navy Blue Kurta,Lampung,http://assets.myntassets.com/v1/images/style/properties/f7bb41dab78d216b3d153fddabec022e_images.jpg
3816,Boys,Hot,Casual,Disney Kids Boy's Blue Just Cruising Kidswear,Lampung,http://assets.myntassets.com/v1/images/style/properties/4abe486fa18729f5d588d139e026cb84_images.jpg
9542,Men,Hot,Sports,Nike Men Manu Auth Graphic Red T-Shirts,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/6f7bf9e9443c53afda86e80e640e206f_images.jpg
5282,Men,Hot,Casual,Classic Polo Men's White With Red Logo Polo T-shirt,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/02f96e76cd331b79696d4f2e9132fabc_images.jpg
13110,Men,Cold,Sports,ADIDAS Men Rsp Ds 7in Navy Blue Shorts,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/ffce6bffd8da366babd64a95a797ef45_images.jpg
9711,Men,Cold,Casual,Scullers Men Scul Purple Green Shirts,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/5cb93e427c6e26ec9ba583dc15513bba_images.jpg
8734,Men,Cold,Casual,Indigo Nation Men Striped Shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/8c4ba1664431e38650da31d81fa69bf4_images.jpg
27607,Men,Hot,Casual,Scullers Men Cream Trousers,Maluku,http://assets.myntassets.com/v1/images/style/properties/056afee4a55e1647dc5af552457cc03c_images.jpg
57283,Men,Hot,Casual,French Connection Men Burgundy Shirt,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Men-Burgundy-Shirt_779de5863baa335c6bc46f2f871b36d5_images.jpg
17863,Men,Hot,Casual,Levis Men Maroon Brief,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/Levis-Men-Maroon-Brief_4a1bc84402bc4863d5024334e961da91_images.jpg
21616,Women,Hot,Casual,Enamor Red Smooth Bra,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/Enamor-Women-Bra_e763fc347b611f6734bbb10bd4682b82_images.jpg
31680,Men,Hot,Casual,Spykar Men Grey Polo T-shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/de43dcf89286173b96fd78402401a7ee_images.jpg
27961,Men,Hot,Casual,Jockey SPORT PERFORMANCE Men Green Trunks SP08,Jawa Timur,http://assets.myntassets.com/v1/images/style/properties/5c5b36535c2ee4be7b148e7ad9e51363_images.jpg
3542,Men,Hot,Sports,ADIDAS Men's Black Short,Jawa Timur,http://assets.myntassets.com/v1/images/style/properties/f6c474c472488abfa42c2c117bc42c9b_images.jpg
58526,Men,Hot,Casual,Wildcraft Men Blue Rain Jacket,Jawa Timur,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Men-Blue-Rain-Jacket_89f522d43adb72593213141254413ff4_images.jpg
46277,Women,Hot,Casual,109F Red & White A-Line Dress,Papua,http://assets.myntassets.com/v1/images/style/properties/e2afea0bfbb43879454f78e868eed309_images.jpg
56769,Men,Hot,Casual,Horsefly Men Navy Blue & Red Striped Shirt,Papua,http://assets.myntassets.com/v1/images/style/properties/Horsefly-Men-Navy-Blue-Striped-Shirt_7865dfd74c20cf086ffbd4cff60ac875_images.jpg
6906,Women,Hot,Casual,Tantra Women's Cool Red T-shirt,Papua,http://assets.myntassets.com/v1/images/style/properties/8b99b42503570db2a7c146e868648637_images.jpg
13342,Women,Cold,Casual,Gini and Jony Kids Girls Solid Purple Capris,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/7464aa48eb5c2d9e3af46e0cec6bc61f_images.jpg
3102,Men,Hot,Casual,Probase Men's Boarding Grey T-shirt,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/0770bb67391b2210bddbd3aacc2096d4_images.jpg
26124,Men,Hot,Formal,John Miller Men Check White Shirt,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/f52b88ebafcfc38666c861c28c5d8548_images.jpg
8207,Men,Hot,Casual,Locomotive Men Solid Langworth Red T-Shirts,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/a105754cc851dda593ed9d946ebbec8a_images.jpg
20302,Women,Cold,Casual,Jealous 21 Women Blue Sweater,Kepulauan Riau,http://assets.myntassets.com/v1/images/style/properties/31b933c2b1ff5c7d78bafde003610b8f_images.jpg
12046,Men,Cold,Casual,Spykar Men Check Yellow Shirts,Kepulauan Riau,http://assets.myntassets.com/v1/images/style/properties/837e9b1457d76f2da6941398bb0e08b0_images.jpg
22046,Women,Cold,Ethnic,Vishudh Women Mustard Printed Kurta,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/736397b9343926c6bc8c9617741dd6f7_images.jpg
8443,Women,Cold,Casual,Jealous 21 Women Jealous Modele Coral Top Pink T-shirt,Kalimantan Timur,http://assets.myntassets.com/v1/images/style/properties/556ef47e84c22d2c28f003ad1ef9008a_images.jpg
15614,Men,Cold,Sports,Nike Men Football Soccer Black Tshirts,Yogyakarta,http://assets.myntassets.com/v1/images/style/properties/e80959b45f073fdff58a66561bb871bd_images.jpg
20240,Women,Cold,Casual,Wrangler Women Printed Yellow T-shirt,Bali,http://assets.myntassets.com/v1/images/style/properties/bef3a8562be79adbbd45264d09dc525c_images.jpg
12775,Women,Cold,Ethnic,Mother Earth Women Chogun Aug Collt Blue Kurtas,Jawa Timur,http://assets.myntassets.com/v1/images/style/properties/c5b7bac04e0e312040ef2d05010aafb8_images.jpg
37775,Men,Hot,Casual,John Players Men Blue & Orange Check Shirt,Jambi,http://assets.myntassets.com/v1/images/style/properties/830aba5980399ec61cad80e34c4ecdee_images.jpg
8383,Girls,Cold,Casual,Doodle Girl's Raw Edges Light Blue Teen Kidswear,Jambi,http://assets.myntassets.com/v1/images/style/properties/3752756c42f6f2ba5704c4e5c9d36b17_images.jpg
30782,Men,Hot,Ethnic,Fabindia Men White Mangalgiri Kurta,Jawa Timur,http://assets.myntassets.com/v1/images/style/properties/d791e64b6736f663e7f74d1dbd5242f5_images.jpg
54936,Women,Hot,Casual,Do u speak green Women Yellow T-shirt,Jawa Timur,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Women-Yellow-T-shirt_5a8434984faadb8c9002282a3dfa3a9d_images.jpg
15109,Men,Cold,Formal,Arrow Men Autoflex Black Trousers,Jawa Timur,http://assets.myntassets.com/v1/images/style/properties/385ad6685a4bed3760be4413dfd5f570_images.jpg
19959,Men,Cold,Casual,United Colors of Benetton Men Purple Sweater,Jakarta,http://assets.myntassets.com/v1/images/style/properties/68193de113f0fe77b99e92c53913de88_images.jpg
29831,Men,Hot,Casual,Basics Men Purple Shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/3070a33125cf6780d988d912e926eafc_images.jpg
3572,Men,Hot,Casual,ADIDAS Men's Med Grey Blue T-shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/13f55acb47ab472235c7bbe27361f624_images.jpg
5761,Women,Hot,Casual,Jealous 21 Women's Pink Shorts,Yogyakarta,http://assets.myntassets.com/v1/images/style/properties/06255cfe627b850280fd75dba4e70c9e_images.jpg
8369,Girls,Cold,Casual,Doodle Girl's Purple Halter Neck Purple Kidswear,Maluku,http://assets.myntassets.com/v1/images/style/properties/e9386e781e0b0f98f19eea408bb4e96e_images.jpg
50540,Men,Hot,Casual,Chromozone Men Navy Blue Briefs,Sulawesi Utara,http://assets.myntassets.com/v1/images/style/properties/Chromozone-Men-Navy-Blue-Briefs_51ce4f6ed53a46df353d2744270ff451_images.jpg
26943,Women,Hot,Casual,Jealous 21 Women Printed Yellow T-shirt,Sulawesi Utara,http://assets.myntassets.com/v1/images/style/properties/ba1a208f83c7836ce0acfddb53ab89cf_images.jpg
5758,Women,Hot,Casual,Jealous 21 Women's Multi Color Floral Top,Sulawesi Utara,http://assets.myntassets.com/v1/images/style/properties/5bfcb2e865bbacc6aac5f804794ce383_images.jpg
1754,Men,Cold,Sports,Lotto Men Marcello Black T-shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/659acdbd8e5a27f5dc2f732c1405436b_images.jpg
27998,Men,Hot,Casual,Jockey ZONE Men Charcoal Tanga Brief US18,Jakarta,http://assets.myntassets.com/v1/images/style/properties/40ffe67656b2ed27e38a3c13e0e33c42_images.jpg
48385,Men,Hot,Casual,French Connection Men Navy Blue Jeans,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/c12da558496395fa9ba1fece45d06493_images.jpg
56821,Men,Hot,Casual,John Players Men Brown Shorts,Jakarta,http://assets.myntassets.com/v1/images/style/properties/John-Players-Men-Brown-Shorts_713244d6fe0047f02d959fcc69291ea8_images.jpg
37581,Girls,Hot,Casual,Madagascar 3 Girls Light Green Shorts,Jakarta,http://assets.myntassets.com/v1/images/style/properties/Madagascar-3-Girls-Green-Shorts_45fe10f444424902577bfd76c4d8f344_images.jpg
8406,Men,Cold,Sports,ADIDAS Men M Rsp Short Sleeve White Shorts,Jakarta,http://assets.myntassets.com/v1/images/style/properties/4954364ca38b9c75388fa4ee95905708_images.jpg
37098,Men,Hot,Casual,Wills Lifestyle Men Green Polo T-shirt,Jawa Timur,http://assets.myntassets.com/v1/images/style/properties/8f0bc6e394f111dc5e91ad49d1de762b_images.jpg
4865,Men,Hot,Sports,ADIDAS Men White Liverpool Jersey,Jawa Timur,http://assets.myntassets.com/v1/images/style/properties/2e8e4e78da6f84de2669ca2a0c2d3de0_images.jpg
17267,Men,Cold,Casual,U.S. Polo Assn. Men Red Polo Tshirt,Jawa Timur,http://assets.myntassets.com/v1/images/style/properties/f9c05faacdc64eed87edbe6c0fc4127d_images.jpg
14089,Men,Cold,Casual,Flying Machine Men Solid Black Sweaters,Jawa Timur,http://assets.myntassets.com/v1/images/style/properties/6bfa5f8b70231547783b3f46e550decd_images.jpg
49936,Men,Hot,Casual,Hanes Men White Classic U-Neck Vest,Papua Barat,http://assets.myntassets.com/v1/images/style/properties/a7366fb744c365b3a689f656578a84a0_images.jpg
54554,Women,Hot,Casual,Global Desi Women Purple & White Tunic,Yogyakarta,http://assets.myntassets.com/v1/images/style/properties/Global-Desi-Women-Multi-Coloured-Tunic_121bd1c0bc27a1c98356f703a975ceb4_images.jpg
3734,Men,Hot,Sports,Kochi Tuskers Mens Replica Jersey,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/a2752c62c8468f8d0c36b6cfa889640a_images.jpg
46831,Boys,Hot,Casual,Gini and Jony Boys Pink Shirt,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/943d9b272c042d8b06ee6b1d277de5be_images.jpg
45665,Men,Hot,Casual,Park Avenue Men White Innerwear T-Shirt,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/Park-Avenue-Men-White-Innerwear-Vest_beb9e3c0c003e1adbd988106fa527822_images.jpg
28086,Men,Hot,Casual,Jockey GOLDEDN Men Black Briefs 4012,Jawa Timur,http://assets.myntassets.com/v1/image/style/properties/28086/Jockey-Men-Black-Briefs_1_1fcfcf9d519d70f99adb54217198a429.jpg
35984,Women,Hot,Casual,Flying Machine Women Printed Cobalt Blue Top,Jakarta,http://assets.myntassets.com/v1/images/style/properties/78752288f4899cb339818c4a036a0528_images.jpg
19640,Women,Cold,Casual,United Colors of Benetton Women Solid Purple Sweatshirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/28dd59313a725c03f09b3c6328598771_images.jpg
27850,Women,Hot,Casual,Scullers For Her Women Purple T-shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/7f9bf52208d1eb9843c0c1242bf3e4ab_images.jpg
6882,Women,Hot,Casual,Forever New Women Long Peach Jacket,Gorontalo,http://assets.myntassets.com/v1/images/style/properties/c4a3f84e57ff901eb8d6013533e71bd8_images.jpg
53432,Men,Hot,Sports,ADIDAS Men Navy Blue Jersey,Gorontalo,http://assets.myntassets.com/v1/images/style/properties/Adidas-Men-Navy-Blue-Jersey_04aeee9525f355f2ba9d4fd8c0d0abc3_images.jpg
20037,Women,Cold,Casual,United Colors Of Benetton Women Black Tights,Jakarta,http://assets.myntassets.com/v1/images/style/properties/887a7041ec9768e2ab0e0869932de076_images.jpg
19165,Men,Hot,Casual,United Colors of Benetton Men Green T-shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/ea69bcabcb63724cc2633b1354d2fc11_images.jpg
2115,Men,Cold,Sports,ADIDAS Men's Black Crest Track Pants,Jakarta,http://assets.myntassets.com/v1/images/style/properties/b377d6ffce4312bdeab3249e3ce87970_images.jpg
28504,Men,Hot,Sports,Nike Men Woven Reflective Black Shorts,Jakarta,http://assets.myntassets.com/v1/images/style/properties/f2e5658c1f9c6bc205d068d490d69722_images.jpg
47017,Women,Hot,Ethnic,Shree Women Red Chevron Stripe Kurta,Jakarta,http://assets.myntassets.com/v1/images/style/properties/558702fee63d2489823a6cc7f451c2e9_images.jpg
19465,Men,Cold,Casual,Quiksilver Men Navy Blue Check Shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/315927e36a960ea3f43dc4db09caeb0b_images.jpg
24946,Girls,Hot,Casual,United Colors of Benetton Kids Girls White Printed Top,Jakarta,http://assets.myntassets.com/v1/images/style/properties/c9b90676e970aed36ee9ac881b4938ad_images.jpg
7012,Men,Hot,Casual,Classic Polo Men's Green Polo With Grey Stripes T-shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/0307fa6587ea752a0d543fd279cb1b65_images.jpg
4367,Men,Hot,Casual,Smashing Pumpkins Men's Invasion Black T-shirt,Yogyakarta,http://assets.myntassets.com/v1/images/style/properties/8f9d7c785c132d83a3b39b49b0be3447_images.jpg
1645,Men,Cold,Sports,Kipsta Men Loose Fit Round Neck Jersey Black,Kalimantan Tengah,http://assets.myntassets.com/v1/images/style/properties/0926ad336f7879a2c0d6e6fed8186cf6_images.jpg
20160,Men,Cold,Casual,Wrangler Men Dirt Rider Grey Shirt,Kalimantan Timur,http://assets.myntassets.com/v1/images/style/properties/df82060797b3634c652998523cc3629a_images.jpg
29399,Men,Hot,Formal,Genesis Men Grey Trousers,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/8a9be652f232762585b2c75731c9d80c_images.jpg
7302,Women,Hot,Casual,UCB Women's Short Sleeve Blue Red T-shirt,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/6c74e74eed5fe547a1f8416463669d34_images.jpg
14012,Men,Cold,Casual,Nike Men Printed Red Tshirts,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/e1bfda73d4af641508214de1db4dc331_images.jpg
54596,Women,Hot,Ethnic,Sushilas Women Orange Printed Kurta,Bali,http://assets.myntassets.com/v1/images/style/properties/Sushilas-Women-Multi-Coloured-Kurta_9235d812aba0b89b3c81335d32fb2e83_images.jpg
34323,Men,Hot,Casual,Myntra Men Chase Red T-shirt,Kalimantan Timur,http://assets.myntassets.com/v1/images/style/properties/2c0561ee106feaa2350ef6124d30353d_images.jpg
17165,Men,Cold,Formal,U.S. Polo Assn. Men Maroon & White Check Shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/f7919c8de26017dd7349bf38bb0f5208_images.jpg
34931,Women,Hot,Ethnic,Fabindia Mustard Dupatta,Jakarta,http://assets.myntassets.com/v1/images/style/properties/fde85335bcf7e848913a8de50ec7ac52_images.jpg
20120,Women,Cold,Casual,Wrangler Women Lace Detail Purple Top,Jakarta,http://assets.myntassets.com/v1/images/style/properties/ac6e72831bf375fea64ca34bebfe8b5f_images.jpg
7148,Women,Cold,Casual,Scullers For Her Women's Wow Knit Grey Top,Jakarta,http://assets.myntassets.com/v1/images/style/properties/e165799ff390492185898a18c9efe8bb_images.jpg
10814,Men,Cold,Casual,Wrangler Men Easter Bright Amslar Purple Shirt,Sumatera Barat,http://assets.myntassets.com/v1/images/style/properties/7d037ac6eb6336abac1f95d0659d1d47_images.jpg
1803,Unisex,Cold,Sports,Tribord Unisex Black T-shirt,Sumatera Barat,http://assets.myntassets.com/v1/images/style/properties/25849aaaa25efcf3fe12a072da351e3c_images.jpg
44680,Women,Hot,Party,Wills Lifestyle Women Black Jaydon Top,Sumatera Barat,http://assets.myntassets.com/v1/images/style/properties/d770f9c53a21da43380f11b4763ce743_images.jpg
11713,Women,Hot,Casual,Lee Women Check Green Tunics,Lampung,http://assets.myntassets.com/v1/images/style/properties/1e5bb8dab76c80d98c6f985119f15b6a_images.jpg
12660,Men,Cold,Casual,Probase Men Stripes Pink Shirts,Lampung,http://assets.myntassets.com/v1/images/style/properties/76aeb7f9a5477971853050268fedb377_images.jpg
23224,Women,Cold,Ethnic,Aneri Women Desire Cream Kurta,Lampung,http://assets.myntassets.com/v1/images/style/properties/d88d907d9102a90fbfdea6eb0022534a_images.jpg
22637,Boys,Cold,Casual,Nike Kids Boys Printed Black T-shirt,Lampung,http://assets.myntassets.com/v1/images/style/properties/2fe10ce83eedd7361c200f94dd8062ff_images.jpg
54914,Women,Hot,Casual,Do u speak green Women Printed Cream T-shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Women-Printed-Cream-T-shirt_0eb64f46446bdd81952805f715432fe6_images.jpg
22394,Women,Cold,Casual,ADIDAS Women Ess MF3S  Black Track Pant,Yogyakarta,http://assets.myntassets.com/v1/images/style/properties/baaea08c4c48f82edede1c0c60b99af2_images.jpg
49930,Women,Cold,Ethnic,Fabindia Yellow Self-Striped Saree,Yogyakarta,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Yellow-Sari_da83094e264afea4d14e71d50f7d8cdb_images.jpg
18899,Women,Cold,Casual,Arrow Woman Igor Maroon Top,Yogyakarta,http://assets.myntassets.com/v1/images/style/properties/e767ac6fc1b0225589249e486534c563_images.jpg
9953,Men,Cold,Sports,Nike Men CBF H/A SS RE Yellow Jersey,Yogyakarta,http://assets.myntassets.com/v1/images/style/properties/6db4937a6a944fe2bbfd7e2fd0655b5a_images.jpg
4870,Men,Hot,Casual,Levis Kids Boy's Dawson Red Teens Kidswear,Jakarta,http://assets.myntassets.com/v1/images/style/properties/829c79f683188dd02378fd1543a90905_images.jpg
5148,Women,Hot,Casual,Wrangler Women's Sequin Butter Cup T-shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/f6d182de05bf70140df6e6ff4d0e4310_images.jpg
56714,Women,Hot,Ethnic,Folklore Women Pink & Green Printed Kurta,Jakarta,http://assets.myntassets.com/v1/images/style/properties/Folklore-Women-Printed-Pink-Kurta_0b0125f09181c124ff965b44d9b60437_images.jpg
54687,Women,Cold,Casual,Shree Women Blue and Red Printed Kurta,Jakarta,http://assets.myntassets.com/v1/images/style/properties/Shree-Women-Blue-and-Red-Printed-Kurta_686e0f33f24cc02938dffc59b017195e_images.jpg
43046,Men,Hot,Sports,Nike Men Black & Blue Energy Jersey,Jakarta,http://assets.myntassets.com/v1/images/style/properties/78020dccfc8bfe5f0ed20cf0c96831a2_images.jpg
8322,Boys,Cold,Casual,Doodle Boy's Route 66 Biker Blue Teen Kidswear,Jakarta,http://assets.myntassets.com/v1/images/style/properties/117451d5bf32c9ec341a6dfd0c28121a_images.jpg
5966,Men,Hot,Casual,Locomotive Men Blue Grey White Checked Shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/cafc1fa8c8862c056549ced8258481b7_images.jpg
34984,Women,Hot,Ethnic,Fabindia H& Printed Cream Cotton Sari,Yogyakarta,http://assets.myntassets.com/v1/images/style/properties/8faa1ed0abb2b1d8912f4e1542819bdf_images.jpg
42226,Women,Hot,Casual,Sepia Women Blue Tops,Yogyakarta,http://assets.myntassets.com/v1/images/style/properties/fd5a1f126492bcdedf39e618bb991ca3_images.jpg
28617,Men,Hot,Sports,Nike Men Pique Polo Black T-shirt,Yogyakarta,http://assets.myntassets.com/v1/images/style/properties/de0a8518e3d9b1e52e5917a9fe547ca1_images.jpg
36732,Women,Hot,Casual,Spykar Women Liana Blue Jeans,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/Spykar-Women-Liana-Blue-Jeans_80c1ab0dc0443b0c72bfdea6157d9dd9_images.jpg
5232,Men,Hot,Casual,Classic Polo Men's Cari Maroon Polo T-shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/a6d3a39a3376320c8c37b7a1ade9b64d_images.jpg
30933,Women,Hot,Ethnic,Fabindia Women Brown Kurta,Nusa Tenggara Barat,http://assets.myntassets.com/v1/images/style/properties/9afaf58a2aa782beb14f1fcdab3e07b1_images.jpg
10041,Women,Cold,Sports,Nike Women Brown Polo T-shirt,Nusa Tenggara Barat,http://assets.myntassets.com/v1/images/style/properties/0ce5fc38767b9140c4e2c5efe8dbbb31_images.jpg
44683,Women,Hot,Casual,Wills Lifestyle Women Black Top,Lampung,http://assets.myntassets.com/v1/images/style/properties/5cb8bdf25f1db28b511e765726816f02_images.jpg
29551,Men,Hot,Casual,Classic Polo Men Printed Black T-shirt,Lampung,http://assets.myntassets.com/v1/images/style/properties/39bdd43c42e6c15183d9fee5750e5aa0_images.jpg
3533,Men,Hot,Casual,Myntra Men's If You Don't Like Navy Blue T-shirt,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/c6a6fbe4d75e40529b7be5427d095142_images.jpg
11276,Men,Cold,Sports,Nike Men Running Maroon Sweatshirt,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/1992337a8be744627a7382ad9cdb51ed_images.jpg
44885,Men,Hot,Casual,Puma Men Navy Blue Striped Polo neck T-shirt,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/74e617249829e7ae2353d83dfd0093a3_images.jpg
42822,Women,Hot,Casual,Little Miss Intimates Women Black Brief,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/064b05ce58c6ca3c6a70f752e6435472_images.jpg
9997,Women,Hot,Casual,Palm Tree Girls Hs Livia Top Blue Tops,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/9e8719159447ad303d23a56b7e9a72a4_images.jpg
41696,Men,Hot,Casual,Superman Men Black Printed Shorts,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/8135088b27e898cb1fa0dedd2981bb9a_images.jpg
22348,Men,Cold,Casual,John Players Men Solid Grey Sweater,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/8b2355816fcfa190750b4377796e80b9_images.jpg
18500,Men,Cold,Sports,Puma Men V.11 Cat White Tshirts,Jawa Timur,http://assets.myntassets.com/v1/images/style/properties/4a6111c5c12e7720259af43d5a57e593_images.jpg
25892,Women,Hot,Casual,Femella Women Black Spaghetti Top,Jawa Timur,http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Black-Spaghetti-Top_343c495630cdfb920326fec325704e29_images.jpg
33191,Women,Hot,Casual,Sepia Women Printed Pink Tunic,Sulawesi Barat,http://assets.myntassets.com/v1/images/style/properties/708a51c65e3f022e5f33520e48e58c76_images.jpg
4719,Girls,Hot,Casual,Disney Kids Girl's Fun In The Fair White Teen Kidswear,Papua Barat,http://assets.myntassets.com/v1/images/style/properties/e3cf45e69f2094c323a28af4369c903e_images.jpg
53784,Men,Hot,Casual,Puma Men Red Check Shirt,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Red-Check-Shirt_c0b673a27ffe6497304f0ff30dc88e98_images.jpg
10402,Women,Cold,Casual,Jealous 21 Women Una Pink Tops,Maluku,http://assets.myntassets.com/v1/images/style/properties/407a6d6153c0d76efde3bbb914821627_images.jpg
34721,Girls,Hot,Casual,Allen Solly Kids Girls Twill Black Trousers,Maluku,http://assets.myntassets.com/v1/images/style/properties/46834572a4f842f6a984ec1a3a86eb9e_images.jpg
40411,Women,Hot,Casual,Tonga Women White Printed Top,Jawa Timur,http://assets.myntassets.com/v1/images/style/properties/cfe9eaa1affe82ce3b4da06a545aea04_images.jpg
43486,Men,Hot,Casual,French Connection Men Grey Check Shirt,Jawa Timur,http://assets.myntassets.com/v1/images/style/properties/f7bf2f5ca12af2a00d29b927443ffee0_images.jpg
22343,Men,Cold,Casual,John Players Men Printed Navy Blue T-Shirt,Jawa Timur,http://assets.myntassets.com/v1/images/style/properties/8debf9b1c1314e46a821eb8d7b4717be_images.jpg
5112,Women,Hot,Casual,Wrangler Women Check Multi Color Shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/c572530d0d601219b9f4f39189f33b23_images.jpg
19488,Men,Hot,Casual,Levis Men Jazz Stripes Maroon Trunks,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/a061eff0814a6614bfb80b6740d9b942_images.jpg
6871,Women,Hot,Casual,Forever New Women Multi Coloured Top,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/72d995ad22d6396f2d5e8e2ce8d1dd71_images.jpg
6768,Men,Hot,Casual,Timberland Men Claremont Stripe Green Shirt,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/6198fb3c41f6a98db69af8033064e72b_images.jpg
34361,Men,Hot,Casual,Myntra Men Blue Do Bananas T-shirt,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/697ed036308e892d155abfbdfc08886e_images.jpg
2485,Women,Cold,Sports,Puma Women Purple Blouson Top,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/Puma-Women-Purple-Blouson-Top_40737a41c08b18b0c387d46f1d1ee37d_images.jpg
34588,Women,Hot,Casual,Tonga Women Cream Dress,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/c712e141137c41ec81761211541849d0_images.jpg
41376,Women,Hot,Casual,Wrangler Women Kelly Blue Top,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/70b31481aa642ca68d992f25ad2768f1_images.jpg
22999,Men,Hot,Sports,2go Active Gear USA Men Black Roger Lounge Pants,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/80ddca5440c4b636c2483a4640353259_images.jpg
43510,Women,Cold,Casual,French Connection Women Maroon Knitted Dress,Yogyakarta,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Maroon-Dress_2d944ccf4565ea1305a7015a6fdf67f1_images.jpg
19162,Men,Hot,Casual,United Colors of Benetton Men Solid Blue Tshirt,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/d8ff9373a1e7e8765816a9a8680bf152_images.jpg
11428,Women,Cold,Casual,United Colors of Benetton Women  Winter Black Animal Print Top,Kepulauan Riau,http://assets.myntassets.com/v1/images/style/properties/8a48bc1503ccb294092126d832e76885_images.jpg
16920,Men,Cold,Casual,Spykar Men Washed Navy Blue Jeans,Kepulauan Riau,http://assets.myntassets.com/v1/images/style/properties/cf155cfbcf5413946b40bf75684f9ca8_images.jpg
33201,Women,Hot,Casual,Sepia Women Cream Dress,Kepulauan Riau,http://assets.myntassets.com/v1/images/style/properties/a0cccac5beac285ac428836d11f7b26b_images.jpg
4462,Men,Hot,Sports,Nike Men Track Black Jacket,Kepulauan Riau,http://assets.myntassets.com/v1/images/style/properties/81deb362fe4b0c479006dfbe44531aa7_images.jpg
22326,Men,Cold,Casual,John Players Men Blue Striped Polo T-Shirt,Kepulauan Riau,http://assets.myntassets.com/v1/images/style/properties/c141b992205a03db5d6c3f3573af66bf_images.jpg
